/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_23_096.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_23_096.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_23_096.jpg, 0, 1, 0, 30.19029
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_23_199.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_23_199.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_23_199.jpg, 0, 1, 0, 30.19031
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_23_300.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_23_300.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_23_300.jpg, 0, 1, 0, 30.19029
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_23_407.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_23_407.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_23_407.jpg, 0, 1, 0, 30.1903
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_23_516.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_23_516.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_23_516.jpg, 0, 1, 0, 30.19032
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_23_621.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_23_621.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_23_621.jpg, 0, 1, 0, 30.1903
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_23_723.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_23_723.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_23_723.jpg, 0, 1, 0, 30.19032
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_23_825.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_23_825.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_23_825.jpg, 0, 1, 0, 30.19029
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_23_936.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_23_936.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_23_936.jpg, 0, 1, 0, 30.19029
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_24_044.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_24_044.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_24_044.jpg, 0, 1, 0, 30.19029
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_24_150.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_24_150.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_24_150.jpg, 0, 1, 0, 30.19027
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_24_256.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_24_256.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_24_256.jpg, 0, 1, 0, 30.19031
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_24_364.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_24_364.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_24_364.jpg, 0, 1, 0, 30.19029
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_24_474.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_24_474.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_24_474.jpg, 0, 1, 0, 30.19027
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_24_584.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_24_584.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_24_584.jpg, -0.1326663, 1, 0, 30.18882
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_24_695.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_24_695.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_24_695.jpg, 0, 1, 0, 30.19001
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_24_799.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_24_799.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_24_799.jpg, 0, 1, 0, 30.19025
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_24_901.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_24_901.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_24_901.jpg, 0, 1, 0, 30.1903
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_25_013.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_25_013.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_25_013.jpg, 0, 1, 0, 30.1903
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_25_117.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_25_117.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_25_117.jpg, 0, 1, 0, 30.19029
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_25_224.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_25_224.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_25_224.jpg, 0, 1, 0, 30.19032
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_25_337.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_25_337.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_25_337.jpg, 0, 1, 0, 30.19029
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_25_457.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_25_457.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_25_457.jpg, 0, 1, 0, 30.1903
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_25_558.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_25_558.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_25_558.jpg, 0, 1, 0, 30.19027
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_25_666.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_25_666.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_25_666.jpg, 0, 1, 0, 30.19031
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_25_766.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_25_766.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_25_766.jpg, 0, 1, 0, 30.1903
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_25_885.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_25_885.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_25_885.jpg, 0, 1, 0, 30.1903
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_25_994.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_25_994.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_25_994.jpg, -0.1791694, 1, 0, 30.18106
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_26_094.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_26_094.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_26_094.jpg, 0, 1, 0, 30.19002
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_26_195.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_26_195.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_26_195.jpg, 0, 1, 0, 30.19027
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_26_306.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_26_306.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_26_306.jpg, 0, 1, 0, 30.19031
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_26_413.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_26_413.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_26_413.jpg, 0, 1, 0, 30.19028
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_26_529.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_26_529.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_26_529.jpg, 0, 1, 0, 30.1903
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_26_643.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_26_643.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_26_643.jpg, 0, 1, 0, 30.19029
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_26_758.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_26_758.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_26_758.jpg, -0.1748214, 1, 0, 30.18224
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_26_862.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_26_862.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_26_862.jpg, 0, 1, 0, 30.19025
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_26_969.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_26_969.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_26_969.jpg, 0, 1, 0, 30.19028
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_27_076.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_27_076.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_27_076.jpg, 0, 1, 0, 30.1903
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_27_180.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_27_180.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_27_180.jpg, 0, 1, 0, 30.19028
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_27_285.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_27_285.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_27_285.jpg, 0, 1, 0, 30.19028
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_27_393.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_27_393.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_27_393.jpg, -0.2879999, 1, 0, 30.17074
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_27_505.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_27_505.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_27_505.jpg, 0, 1, 0, 30.18897
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_27_605.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_27_605.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_27_605.jpg, 0, 1, 0, 30.19005
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_27_718.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_27_718.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_27_718.jpg, 0, 1, 0, 30.19027
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_27_825.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_27_825.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_27_825.jpg, 0, 1, 0, 30.1903
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_27_926.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_27_926.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_27_926.jpg, 0, 1, 0, 30.19031
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_28_041.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_28_041.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_28_041.jpg, 0, 1, 0, 30.1903
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_28_150.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_28_150.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_28_150.jpg, 0, 1, 0, 30.19031
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_28_254.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_28_254.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_28_254.jpg, 0, 1, 0, 30.19029
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_28_359.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_28_359.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_28_359.jpg, 0, 1, 0, 30.19031
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_28_480.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_28_480.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_28_480.jpg, 0, 1, 0, 30.19031
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_28_581.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_28_581.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_28_581.jpg, 0, 1, 0, 30.19031
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_28_688.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_28_688.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_28_688.jpg, 0, 1, 0, 30.19031
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_28_794.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_28_794.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_28_794.jpg, 0, 1, 0, 30.19029
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_28_895.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_28_895.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_28_895.jpg, 0, 1, 0, 30.1903
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_28_996.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_28_996.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_28_996.jpg, 0, 1, 0, 30.19027
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_29_113.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_29_113.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_29_113.jpg, 0, 1, 0, 30.1903
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_29_225.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_29_225.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_29_225.jpg, 0, 1, 0, 30.19028
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_29_335.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_29_335.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_29_335.jpg, 0, 1, 0, 30.19031
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_29_448.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_29_448.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_29_448.jpg, 0, 1, 0, 30.1903
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_29_549.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_29_549.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_29_549.jpg, 0, 1, 0, 30.19032
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_29_661.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_29_661.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_29_661.jpg, 0, 1, 0, 30.19029
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_29_770.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_29_770.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_29_770.jpg, 0, 1, 0, 30.19031
/home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/center_2019_04_27_16_39_29_885.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/left_2019_04_27_16_39_29_885.jpg, /home/felipe/Desktop/testes carro autonomo/autocar/simulador carro/simulator-linux/Dados/IMG/right_2019_04_27_16_39_29_885.jpg, 0, 1, 0, 30.19021
